Week,Team,Opponent,Is Home,QBR,Passing Rating,Rushing Yards Per Attempt,Defense Passing Yards,Defense Rushing Yards,Defense Turnovers,Win Streak,Is Win
10,sfo,nyg,0,717.4599999999999,717.5,43.900000000000006,2463,1335,12,1,1
12,sfo,sea,0,787.8799999999999,787.9,47.400000000000006,2691,1425,13,0,0
13,sfo,chi,1,868.5699999999999,868.6,50.60000000000001,2776,1487,13,1,1
14,sfo,htx,1,958.28,958.3000000000001,53.900000000000006,2997,1577,14,2,1
15,sfo,oti,0,1063.37,1063.4,56.2,3235,1667,15,3,1
16,sfo,jax,0,1165.1799999999998,1165.2,59.900000000000006,3615,1759,18,4,1
17,sfo,ram,1,1249.59,1249.6000000000001,65.5,3764,1861,20,5,1
4,sea,clt,0,363.14,360.4,17.5,739,536,4,1,1
5,sea,ram,1,424.32,421.59999999999997,20.0,1014,636,9,2,1
7,sea,nyg,1,544.03,541.3,23.4,1145,682,10,3,1
8,sea,htx,0,666.64,663.9,25.0,1512,824,13,4,1
9,sea,was,0,736.22,733.5,30.3,1705,875,14,0,0
10,sea,crd,1,844.03,841.3,33.6,1961,909,15,1,1
11,sea,atl,0,925.96,923.1999999999999,39.5,2151,998,16,0,0
12,sea,sfo,1,1012.36,1009.5999999999999,42.5,2347,1082,17,1,1
13,sea,phi,0,1128.56,1125.8,46.5,2674,1180,19,2,1
14,sea,jax,1,1203.96,1201.2,52.4,2942,1336,20,0,0
15,sea,ram,0,1268.54,1265.8,57.0,3050,1580,21,0,0
16,sea,dal,1,1370.42,1367.7,59.5,3204,1708,24,1,1
17,sea,crd,0,1475.23,1472.5,64.1,3347,1824,25,0,0
4,tam,nyg,0,278.11,278.1,11.1,947,236,4,1,1
5,tam,nwe,0,363.44,363.40000000000003,15.6,1236,349,6,0,0
6,tam,crd,1,457.19,457.20000000000005,18.8,1508,509,8,0,0
7,tam,buf,1,568.93,568.9000000000001,21.6,1769,682,9,0,0
8,tam,car,0,616.41,616.4000000000001,25.5,1923,782,10,0,0
9,tam,nor,1,691.86,691.8000000000001,29.0,2179,933,12,0,0
10,tam,nyj,0,755.34,755.3000000000001,31.9,2398,989,14,1,1
11,tam,mia,1,855.1700000000001,855.1,34.1,2763,1072,19,2,1
12,tam,atl,1,934.8100000000001,934.7,38.2,3131,1220,20,0,0
13,tam,gnb,1,1042.3600000000001,1042.3,42.900000000000006,3208,1419,21,0,0
14,tam,det,0,1126.3500000000001,1126.3,47.7,3589,1472,24,0,0
15,tam,atl,0,1255.7,1255.6,52.400000000000006,3798,1673,24,0,0
16,tam,car,1,1385.25,1384.8999999999999,55.2,3938,1788,25,0,0
17,tam,nor,0,1443.3,1442.8999999999999,59.1,4169,1880,26,1,1
4,oti,htx,1,287.84,287.9,19.6,1097,450,4,0,0
5,oti,mia,1,370.52,370.59999999999997,23.1,1175,550,6,0,0
6,oti,clt,0,469.61,469.69999999999993,28.0,1387,635,7,1,1
7,oti,cle,1,546.33,546.4,30.5,1605,701,10,2,1
9,oti,rav,0,641.57,641.6,33.9,1873,774,12,3,1
10,oti,cin,0,711.46,711.5,38.9,2128,827,14,4,1
11,oti,pit,1,770.0400000000001,770.1,41.4,2412,892,14,0,0
12,oti,clt,1,839.46,839.5,44.699999999999996,2577,981,15,1,1
13,oti,htx,0,936.83,936.9,52.599999999999994,2908,1034,16,2,1
14,oti,crd,1,973.73,973.8,55.599999999999994,3033,1170,16,0,0
15,oti,sfo,1,1084.15,1084.2,58.8,3396,1221,16,0,0
16,oti,ram,0,1151.3000000000002,1151.3,62.5,3682,1337,17,0,0
17,oti,jax,0,1239.89,1239.8999999999999,65.5,3828,1420,21,1,1
4,was,kan,1,433.79,428.90000000000003,17.4,890,355,7,0,0
6,was,sfo,0,535.54,530.6,20.2,1140,440,8,1,1
7,was,phi,1,642.73,637.8000000000001,24.4,1384,567,9,0,0
8,was,dal,0,723.45,718.5000000000001,27.7,1522,736,10,0,0
9,was,sea,1,807.9300000000001,803.0000000000001,29.9,1811,884,12,1,1
10,was,min,0,885.2900000000001,880.4000000000001,32.9,2115,986,14,0,0
11,was,nor,1,1014.98,1010.1000000000001,37.6,2490,1146,15,0,0
12,was,nyg,0,1103.22,1098.3000000000002,41.5,2576,1230,16,1,1
13,was,dal,1,1184.58,1179.7000000000003,44.4,2669,1412,16,0,0
14,was,sdg,1,1250.86,1246.0000000000002,47.5,2983,1586,17,0,0
15,was,crd,0,1366.2399999999998,1361.4000000000003,49.1,3128,1727,19,1,1
16,was,den,0,1460.5499999999997,1455.7000000000003,52.1,3299,1886,22,2,1
17,was,nyg,1,1489.2099999999998,1484.4000000000003,55.9,3420,2146,23,0,0
