Week,Team,Opponent,Is Home,QBR,Passing Rating,Rushing Yards Per Attempt,Defense Passing Yards,Defense Rushing Yards,Defense Turnovers,Win Streak,Is Win
8,pit,clt,0,836.9300000000001,832.1,35.800000000000004,2001,862,11,2,1
9,pit,rav,0,985.5200000000001,966.2,38.00000000000001,2270,925,13,3,1
10,pit,nyj,1,1065.7,1046.4,40.10000000000001,2395,1075,13,0,0
11,pit,oti,1,1143.3,1124.0,45.80000000000001,2658,1124,14,1,1
13,pit,nor,0,1219.74,1200.4,50.30000000000001,2908,1267,14,0,0
14,pit,cin,1,1338.28,1318.9,56.500000000000014,3230,1353,16,1,1
15,pit,atl,1,1446.67,1427.3000000000002,58.500000000000014,3540,1450,17,2,1
16,pit,kan,0,1557.75,1538.4,61.100000000000016,3828,1489,18,3,1
17,pit,cin,0,1640.71,1621.4,62.70000000000002,4049,1605,21,4,1
4,sfo,phi,0,365.71,365.0,17.7,870,279,9,1,1
5,sfo,kan,0,452.04999999999995,451.3,22.0,1028,386,10,2,1
6,sfo,ram,1,575.92,575.2,25.0,1244,479,11,3,1
7,sfo,den,1,654.81,654.1,28.4,1548,594,11,0,0
9,sfo,ram,0,745.66,744.9,32.199999999999996,1650,685,13,0,0
10,sfo,nor,1,818.8399999999999,818.1,36.699999999999996,1937,821,16,1,1
11,sfo,nyg,1,899.3999999999999,898.7,40.699999999999996,2202,886,21,2,1
12,sfo,was,0,991.4299999999998,990.7,42.99999999999999,2279,1022,22,3,1
13,sfo,sea,0,1025.12,1024.4,46.599999999999994,2501,1179,22,0,0
14,sfo,rai,1,1076.57,1075.9,51.99999999999999,2746,1264,22,0,0
15,sfo,sea,1,1149.9299999999998,1149.3000000000002,56.39999999999999,2884,1416,23,0,0
16,sfo,sdg,0,1233.9599999999998,1233.3000000000002,65.3,3232,1514,26,0,0
17,sfo,crd,0,1340.0499999999997,1339.4,71.5,3531,1612,29,1,1
5,sea,was,1,448.65,448.7,23.7,1022,249,3,2,1
6,sea,dal,0,496.27,496.3,28.1,1261,411,5,0,0
7,sea,ram,1,603.91,603.9,34.0,1434,513,5,0,0
8,sea,car,1,680.3399999999999,680.3,38.6,1586,627,7,1,1
9,sea,rai,0,743.9699999999999,743.9,42.5,1775,664,10,2,1
10,sea,nyg,0,794.7099999999999,794.6,50.3,2045,718,12,3,1
11,sea,kan,1,891.5899999999999,891.5,55.8,2153,908,14,0,0
12,sea,crd,0,1005.2299999999999,1005.1,60.099999999999994,2293,972,15,1,1
13,sea,sfo,1,1121.33,1121.2,64.69999999999999,2393,1036,18,2,1
14,sea,phi,1,1219.36,1219.2,68.79999999999998,2475,1093,20,3,1
15,sea,sfo,0,1283.6,1283.4,73.59999999999998,2580,1233,20,4,1
16,sea,crd,1,1404.04,1403.8000000000002,81.49999999999999,2767,1262,21,5,1
17,sea,ram,0,1483.12,1482.9,85.39999999999999,2970,1304,24,6,1
4,tam,pit,1,294.26,294.3,18.099999999999998,1090,461,6,1,1
5,tam,nor,1,385.93,386.0,21.2,1461,601,9,0,0
6,tam,rav,0,465.38,465.5,26.0,1767,770,10,0,0
8,tam,min,0,544.7,544.8,28.9,2002,867,10,0,0
9,tam,cle,1,616.48,616.5999999999999,33.199999999999996,2276,923,12,0,0
10,tam,atl,0,694.24,694.3999999999999,37.199999999999996,2488,1033,12,0,0
11,tam,was,1,830.56,830.6999999999998,39.49999999999999,2655,1188,15,1,1
12,tam,chi,1,891.76,891.8999999999999,42.49999999999999,2767,1280,16,0,0
13,tam,cin,0,949.59,949.6999999999998,45.49999999999999,2943,1392,19,0,0
14,tam,det,1,1012.25,1012.3999999999999,47.39999999999999,3237,1505,20,0,0
15,tam,car,1,1070.29,1070.3999999999999,53.99999999999999,3506,1628,21,0,0
16,tam,gnb,0,1109.71,1109.8,55.099999999999994,3816,1749,22,0,0
17,tam,nor,0,1176.47,1176.6,59.8,4084,1819,25,0,0
4,oti,clt,1,261.46,261.40000000000003,21.2,903,508,6,0,0
5,oti,cle,0,383.46999999999997,383.40000000000003,26.2,1187,684,7,0,0
6,oti,jax,0,468.89,468.80000000000007,29.099999999999998,1484,766,9,1,1
7,oti,was,1,560.72,560.6,32.599999999999994,1735,866,11,0,0
8,oti,htx,0,653.25,653.1,35.39999999999999,1928,1078,11,0,0
10,oti,rav,1,723.7,723.5,38.39999999999999,2089,1229,11,0,0
11,oti,pit,0,833.94,833.7,41.69999999999999,2269,1435,12,0,0
12,oti,phi,1,917.11,916.9000000000001,44.39999999999999,2567,1599,14,0,0
13,oti,htx,1,984.05,983.8000000000001,48.19999999999999,2925,1698,15,0,0
14,oti,nyg,0,1034.47,1034.2,52.59999999999999,3185,1840,16,0,0
15,oti,nyj,0,1104.77,1104.5,55.79999999999999,3348,1954,16,0,0
16,oti,jax,1,1204.71,1204.4,59.19999999999999,3459,2131,16,0,0
17,oti,clt,0,1264.99,1264.7,65.1,3773,2195,16,0,0
4,was,nyg,0,355.21,354.50000000000006,18.299999999999997,949,348,4,0,0
5,was,sea,0,456.25,455.50000000000006,20.199999999999996,1127,573,4,0,0
6,was,crd,1,532.35,531.6,24.399999999999995,1370,647,4,0,0
7,was,oti,0,631.3100000000001,630.6,28.199999999999996,1530,723,6,1,1
8,was,dal,1,728.6700000000001,723.1,32.199999999999996,1754,894,8,2,1
9,was,min,1,814.83,809.3000000000001,36.4,2006,994,8,0,0
11,was,tam,0,882.9300000000001,877.4000000000001,41.4,2287,1042,9,0,0
12,was,sfo,1,946.8900000000001,941.4000000000001,46.4,2533,1108,12,0,0
13,was,clt,1,1055.44,1050.0,50.4,2894,1234,15,0,0
14,was,ram,0,1108.3300000000002,1102.9,52.699999999999996,3092,1365,15,0,0
15,was,nyg,1,1202.0800000000002,1196.6000000000001,57.99999999999999,3330,1414,16,0,0
16,was,phi,0,1281.16,1275.7,61.39999999999999,3691,1548,18,1,1
17,was,dal,0,1357.3300000000002,1351.9,65.69999999999999,3990,1722,19,0,0
