Week,Team,Opponent,Is Home,QBR,Passing Rating,Rushing Yards Per Attempt,Defense Passing Yards,Defense Rushing Yards,Defense Turnovers,Win Streak,Is Win
12,sfo,gnb,0,1103.16,1099.4,45.8,1506,1222,23,2,1
13,sfo,rav,1,1211.79,1208.0,51.8,1611,1400,24,0,0
14,sfo,nor,1,1352.07,1341.6,58.599999999999994,1960,1516,25,1,1
15,sfo,atl,0,1441.53,1431.1,62.99999999999999,2161,1605,26,0,0
16,sfo,ram,0,1507.6599999999999,1497.1999999999998,68.19999999999999,2484,1677,27,1,1
17,sfo,sea,1,1629.06,1614.9999999999998,73.49999999999999,2707,1802,27,2,1
4,sea,crd,1,474.92999999999995,469.70000000000005,16.0,958,318,6,1,1
5,sea,ram,0,644.04,620.4000000000001,19.9,1353,400,8,2,1
6,sea,cle,1,760.26,736.6000000000001,24.4,1602,557,12,3,1
7,sea,rav,0,825.45,801.8000000000002,28.5,1743,756,12,0,0
8,sea,atl,1,954.83,931.2000000000002,33.1,2184,825,15,1,1
9,sea,tam,0,1085.5,1061.9,39.7,2503,924,16,2,1
10,sea,sfo,1,1167.12,1143.5,44.0,2718,1011,19,3,1
12,sea,phi,1,1238.1999999999998,1214.6,50.7,2956,1117,24,4,1
13,sea,min,0,1335.1799999999998,1311.6,55.800000000000004,3232,1195,27,5,1
14,sea,ram,1,1399.9899999999998,1376.3999999999999,60.800000000000004,3525,1357,29,0,0
15,sea,car,1,1515.3399999999997,1491.8,65.30000000000001,3794,1502,32,1,1
16,sea,crd,0,1589.0599999999997,1565.5,69.9,3953,1755,32,0,0
17,sea,sfo,0,1683.1199999999997,1659.6,74.10000000000001,4223,1883,32,0,0
4,tam,ram,1,372.5,372.5,15.3,1273,237,9,1,1
5,tam,nor,1,469.95,470.0,19.6,1618,349,10,0,0
6,tam,car,0,514.09,514.1,22.6,1827,408,11,0,0
8,tam,oti,1,580.4200000000001,580.4,26.1,2001,480,12,0,0
9,tam,sea,1,682.7900000000001,682.8,29.900000000000002,2348,625,13,0,0
10,tam,crd,0,755.97,756.0,34.400000000000006,2690,700,15,1,1
11,tam,nor,0,811.8100000000001,811.8,38.900000000000006,2909,809,15,0,0
12,tam,atl,1,919.99,920.0,42.800000000000004,3189,866,17,1,1
13,tam,jax,1,1005.53,1005.5,45.2,3382,915,21,2,1
14,tam,clt,0,1108.55,1108.5,47.900000000000006,3625,981,22,3,1
15,tam,det,1,1232.26,1232.2,49.60000000000001,3875,1026,25,4,1
16,tam,htx,0,1278.53,1278.5,54.60000000000001,4036,1094,27,0,0
17,tam,atl,0,1352.31,1352.3,61.10000000000001,4322,1181,28,0,0
4,oti,atl,1,423.75,421.59999999999997,17.200000000000003,933,415,6,1,1
5,oti,buf,0,503.48,501.29999999999995,21.000000000000004,1137,524,7,0,0
6,oti,den,1,538.04,535.9,22.900000000000002,1304,627,8,0,0
7,oti,sdg,0,657.62,653.4,26.200000000000003,1630,666,9,1,1
8,oti,tam,0,765.01,760.8,29.6,1913,772,13,2,1
9,oti,car,1,845.0799999999999,840.9,35.4,2127,928,14,0,0
10,oti,kan,0,971.29,967.1,44.099999999999994,2560,1025,15,1,1
12,oti,jax,0,1133.56,1122.9,50.699999999999996,2812,1142,16,2,1
13,oti,clt,1,1256.48,1245.8000000000002,55.8,3121,1224,19,3,1
14,oti,rai,1,1405.32,1386.2000000000003,60.8,3379,1321,20,4,1
15,oti,htx,0,1494.0,1474.9000000000003,66.6,3613,1461,22,0,0
16,oti,nor,0,1623.8600000000001,1604.8000000000004,72.3,3888,1563,22,0,0
17,oti,htx,1,1757.2900000000002,1738.2000000000005,78.6,4080,1672,23,1,1
4,was,nyg,1,318.37,318.40000000000003,11.5,1007,590,6,0,0
5,was,nwe,0,373.08,373.1,18.8,1319,720,7,0,0
6,was,mia,1,472.83,472.8,23.200000000000003,1506,804,9,1,1
7,was,sfo,0,554.77,554.7,27.200000000000003,1652,941,10,0,0
8,was,min,1,622.53,622.5,32.5,1925,1102,11,0,0
9,was,buf,1,703.4,703.4,38.0,2071,1224,11,0,0
11,was,nyj,0,778.22,778.1999999999999,40.7,2356,1339,13,0,0
12,was,det,0,822.53,822.4999999999999,44.300000000000004,2545,1514,17,1,1
13,was,car,1,886.9499999999999,886.8999999999999,52.60000000000001,2758,1579,19,2,1
14,was,gnb,1,957.0899999999999,956.9999999999999,56.900000000000006,2925,1753,20,0,0
15,was,phi,0,1076.8799999999999,1076.8,61.50000000000001,3183,1910,21,0,0
16,was,nyg,0,1199.6899999999998,1199.6,64.60000000000001,3529,2116,21,0,0
17,was,dal,1,1260.6699999999998,1260.6,69.00000000000001,3823,2339,22,0,0
